"","Date","AAPL","AMZN","GOOGL","JNJ","JPM","META","MSFT","NVDA","PG","XOM","TSM","AVGO","ORCL"
"1176","2017-08-31",38.23,49.03,47.4,105.22,72.27,170.78,68.42,4.19,73.58,52.1,30.51,19.74,44.35
"1177","2017-09-01",38.25,48.91,47.24,104.16,72.92,170.83,67.66,4.21,73.78,52.27,30.71,19.79,44.61
"1178","2017-09-05",37.79,48.26,46.72,103.26,71.18,169.54,67.36,4.1,73.93,52.68,30.41,19.5,44.88
"1179","2017-09-06",37.75,48.39,46.75,103.87,71.65,170.9,67.17,4.1,73.93,53.78,30.75,19.53,44.95
"1180","2017-09-07",37.6,48.97,47.14,105.08,70.4,172.01,68.03,4.12,74.13,53.95,30.98,19.3,45.58
"1181","2017-09-08",36.98,48.29,46.72,104.12,70.31,169.76,67.7,4.04,74.03,53.8,30.94,19.11,45.45
"1182","2017-09-11",37.65,48.9,46.81,105.89,71.4,172.31,68.42,4.18,74.95,54.1,31.22,19.4,46.25
"1183","2017-09-12",37.5,49.13,46.98,105.43,72.27,171.76,68.34,4.19,74.56,54.27,31.24,19.35,46.5
"1184","2017-09-13",37.22,49.98,47.17,105.29,72.48,171.85,68.83,4.21,74.6,54.45,30.97,19.28,46.53
"1185","2017-09-14",36.9,49.61,46.65,106.66,72.34,169.77,68.42,4.19,74.6,54.67,30.84,19.34,46.52
"1186","2017-09-15",37.27,49.34,46.41,106.88,72.85,170.45,68.92,4.45,74.37,54.66,31.07,19.62,42.95
"1187","2017-09-18",36.99,48.71,46.14,107.61,73.89,168.83,68.78,4.63,74.28,54.67,31.41,19.64,42.59
"1188","2017-09-19",37.01,48.49,46.49,107.49,74.7,171.32,69.04,4.63,75.09,54.76,31.6,19.64,42.33
"1189","2017-09-20",36.39,48.66,47.02,105.9,75.22,170.98,68.58,4.59,75.27,54.99,31.21,19.1,42.27
"1190","2017-09-21",35.76,48.23,47.02,104.73,75.57,169.92,67.91,4.47,73.87,54.53,31.55,18.9,42.27
"1191","2017-09-22",35.41,47.76,46.81,104.44,75.41,169.36,68.09,4.42,73.55,54.56,31.17,18.81,42.44
"1192","2017-09-25",35.1,46.99,46.36,104.27,74.84,161.74,67.04,4.22,73.93,55.28,30.59,18.52,42.27
"1193","2017-09-26",35.7,46.93,46.52,104.09,74.51,163.07,67.04,4.25,73.88,55.22,30.65,18.65,42.23
"1194","2017-09-27",35.96,47.54,47.64,103.14,75.68,166.52,67.58,4.34,72.46,55.59,30.74,18.91,42.44
"1195","2017-09-28",35.73,47.82,47.88,102.92,75.84,167.56,67.6,4.34,72.47,56.1,30.57,19.1,42.37
"1196","2017-09-29",35.93,48.07,48.32,103.35,75.95,169.68,68.17,4.42,72.55,55.96,30.99,19.07,42.6
"1197","2017-10-02",35.86,47.96,48.01,104.31,77,168.29,68.28,4.42,73.18,55.72,31.46,18.91,43
"1198","2017-10-03",36.01,47.85,48.24,105.01,77.41,168.78,67.96,4.43,73.46,55.81,31.72,18.83,42.9
"1199","2017-10-04",35.78,48.27,47.98,105.64,76.62,167.25,68.35,4.47,73.69,55.83,31.58,19.03,43.09
"1200","2017-10-05",36.23,49.04,48.89,105.87,77.65,170.05,69.52,4.47,73.38,55.99,31.74,19.16,43.1
"1201","2017-10-06",36.21,49.48,49.31,105.9,77.52,171.04,69.55,4.48,73.62,55.78,31.74,19.32,42.65
"1202","2017-10-09",36.33,49.55,49.24,106.08,77.11,171.3,69.82,4.58,73.46,56,31.99,19.37,42.61
"1203","2017-10-10",36.35,49.36,49.02,106.44,77.69,170.4,69.82,4.67,73.06,56.15,32.16,19.34,42.65
"1204","2017-10-11",36.5,49.75,49.91,108.62,77.45,171.54,69.93,4.72,72.93,56.38,33.3,19.69,42.71
"1205","2017-10-12",36.37,50.05,49.91,108.77,76.78,171.35,70.57,4.72,73.48,56.27,33.37,19.56,42.67
"1206","2017-10-13",36.6,50.15,50.02,108.45,76.67,172.53,70.91,4.81,74.19,56.25,33.68,19.49,43
"1207","2017-10-16",37.27,50.32,50.09,108.2,78.25,173.31,71.06,4.89,74.27,56.53,33.74,19.39,43.22
"1208","2017-10-17",37.41,50.46,50.17,111.92,78.08,174.89,71,4.89,74,56.63,34.04,19.07,43.52
"1209","2017-10-18",37.25,49.85,50.26,111.83,78.37,174.81,71.02,4.88,73.97,56.49,34.24,19.18,43.86
"1210","2017-10-19",36.36,49.33,49.72,112.91,78.47,173.35,71.3,4.89,73.58,56.48,33.89,19.21,43.66
"1211","2017-10-20",36.43,49.15,49.88,113.2,79.59,173.77,72.12,4.86,70.9,56.73,33.93,19.2,43.57
"1212","2017-10-23",36.41,48.31,48.91,114.16,79.45,170.08,72.14,4.86,70.13,56.82,34.01,19.2,43.62
"1213","2017-10-24",36.63,48.79,49.05,112.59,80.72,170.61,72.17,4.91,69.88,56.98,34.1,19.47,44.21
"1214","2017-10-25",36.46,48.65,49.2,113.16,80.8,169.42,71.96,4.78,69.78,56.77,33.96,19.33,43.97
"1215","2017-10-26",36.7,48.62,49.2,112.73,81.37,169.45,72.08,4.83,70.29,56.98,34,19.16,44.37
"1216","2017-10-27",38.01,55.05,51.3,112.7,81.4,176.65,76.7,4.99,69.92,57.14,34.78,19.88,45.01
"1217","2017-10-30",38.87,55.54,51.27,111.29,81.11,178.62,76.77,5.04,69.31,57.03,34.76,20.54,44.83
"1218","2017-10-31",39.41,55.26,51.26,110.82,80.47,178.81,76.12,5.11,69.36,56.9,34.93,20.75,45.03
"1219","2017-11-01",38.91,55.18,51.74,111.27,80.72,181.39,76.12,5.12,69.8,57.25,34.74,20.38,44.8
"1220","2017-11-02",39.19,54.71,51.76,111.23,81.25,177.68,76.92,5.09,69.5,57.02,34.78,20.4,44.48
"1221","2017-11-03",40.22,55.58,52.11,111.35,81.11,177.68,77,5.16,69.56,56.78,34.81,21.51,44.39
"1222","2017-11-06",40.62,56.03,51.74,111.1,80.61,178.92,77.3,5.18,69.13,57.17,35.01,21.82,44.59
"1223","2017-11-07",40.75,56.16,52.22,111.1,78.98,179,77.12,5.24,69.88,57.05,35.08,21.33,44.67
"1224","2017-11-08",41.09,56.64,52.52,112.34,78.09,178.31,77.38,5.17,70.36,56.98,35.01,21.42,44.71
"1225","2017-11-09",41,56.46,51.99,111.57,78.09,178.06,76.95,5.07,70.52,57.32,34.36,20.88,43.56
"1226","2017-11-10",40.87,56.27,51.82,110.94,77.99,177.22,76.75,5.34,70.82,57.14,34.43,20.83,43.63
"1227","2017-11-13",40.7,56.46,51.67,111.1,78.27,177.53,76.81,5.25,71.5,57.11,34.67,20.83,43.7
"1228","2017-11-14",40.09,56.84,51.69,110.88,77.8,176.83,76.92,5.29,71.4,56.66,34.54,20.7,43.52
"1229","2017-11-15",39.56,56.33,51.43,110.57,78.53,176.72,76.32,5.19,70.88,55.95,34.28,20.88,43.19
"1230","2017-11-16",40.03,56.86,52.03,110.39,78.76,178.34,76.52,5.23,71.7,55.5,34.74,21.39,43.52
"1231","2017-11-17",39.81,56.49,51.41,109.7,78.49,177.76,75.79,5.22,71.04,55.28,34.71,21.37,43.29
"1232","2017-11-20",39.77,56.32,51.35,109.64,79.19,177.5,75.9,5.29,70.91,55.49,34.83,21.61,43.37
"1233","2017-11-21",40.51,56.97,52.12,109.97,79.13,180.6,77,5.34,71.27,55.71,35.14,21.74,43.02
"1234","2017-11-22",40.94,57.81,52.2,109.13,78.89,179.62,76.44,5.31,70.96,55.87,35,21.65,42.98
"1235","2017-11-24",40.94,59.3,52.43,109.71,78.64,181.51,76.58,5.36,71.06,56.09,35.47,22.2,43.36
"1236","2017-11-27",40.73,59.79,53.2,110.45,78.33,181.76,77.14,5.29,71.47,55.88,33.91,22.38,43.24
"1237","2017-11-28",40.49,59.68,52.77,111.98,81.07,181.15,78.07,5.21,71.82,56.27,33.77,21.81,43.36
"1238","2017-11-29",39.65,58.06,51.48,111.82,82.97,173.92,76.65,4.86,71.8,56.68,32.52,21.34,42.92
"1239","2017-11-30",40.21,58.84,51.42,111.43,83.6,175.95,77.41,4.96,72.29,57.38,32.68,21.85,43.4
"1240","2017-12-01",40.02,58.12,50.87,111.95,83.81,173.89,77.5,4.89,72.59,57.5,32.76,21.35,43.89
"1241","2017-12-04",39.73,56.7,50.21,111.18,85.54,170.28,74.57,4.61,73.44,57.57,32.5,20.72,42.82
"1242","2017-12-05",39.69,57.08,50.6,111.7,84.56,171.63,75.04,4.64,73.43,57.11,32.35,20.57,42.45
"1243","2017-12-06",39.54,57.62,51.25,112.82,83.93,174.84,76.13,4.68,73.31,56.69,31.92,20.75,42.83
"1244","2017-12-07",39.62,57.99,51.84,111.98,83.68,178.89,75.87,4.75,72.38,56.87,32.19,20.75,42.92
"1245","2017-12-08",39.63,58.1,52.08,112.44,84.73,177.76,77.4,4.73,72.6,56.95,32.18,20.43,43.88
"1246","2017-12-11",40.4,58.45,52.2,112.88,84.48,177.8,78.39,4.81,72.49,57.2,32.49,20.44,44.65
"1247","2017-12-12",40.17,58.25,52.05,114.05,85.46,175.73,78.71,4.72,72.18,57.02,32.43,20.34,44.58
"1248","2017-12-13",40.31,58.21,52.18,114.28,84.39,177.06,78.5,4.6,73.01,57.26,32.42,20.6,44.28
"1249","2017-12-14",40.29,58.71,52.48,113.29,83.71,177.15,77.89,4.61,73.11,57.11,32.51,20.39,44.4
"1250","2017-12-15",40.7,58.96,53.2,113.94,84.89,178.93,79.88,4.74,73.82,57.2,32.59,20.89,42.73
"1251","2017-12-18",41.28,59.53,53.85,113.41,85.55,179.57,79.45,4.89,73.81,57.14,32.51,20.92,42.21
"1252","2017-12-19",40.84,59.37,53.58,113.39,85.19,178.26,78.94,4.85,73.65,56.8,32.46,20.87,42.3
"1253","2017-12-20",40.79,58.88,53.28,112.9,84.89,176.66,78.65,4.87,73.53,57.09,32.54,21.02,42.37
"1254","2017-12-21",40.95,58.74,53.14,112.82,86.24,176.22,78.64,4.84,73.64,57.77,32.37,20.7,41.83
"1255","2017-12-22",40.95,58.42,53.04,112.06,85.94,175.97,78.65,4.83,74.01,57.85,32.7,20.76,41.9
"1256","2017-12-26",39.91,58.84,52.89,112.04,85.6,174.77,78.54,4.88,74.3,57.86,32.14,20.43,41.96
"1257","2017-12-27",39.92,59.11,52.61,112.42,85.76,176.39,78.83,4.87,73.99,57.8,32.25,20.51,41.91
"1258","2017-12-28",40.03,59.31,52.4,112.42,86.21,176.69,78.84,4.88,73.97,57.88,32.79,20.61,42.04
"1259","2017-12-29",39.6,58.47,52.28,111.74,85.53,175.24,78.67,4.78,73.81,57.62,32.72,20.33,41.83
"1260","2018-01-02",40.3,59.45,53.26,111.35,86.34,180.16,79.05,4.93,72.82,58.58,33.85,21.13,41.25
"1261","2018-01-03",40.3,60.21,54.17,112.42,86.43,183.39,79.42,5.25,72.74,59.73,34.42,21.36,42.21
"1262","2018-01-04",40.48,60.48,54.38,112.41,87.67,183.05,80.12,5.28,73.25,59.81,34.24,21.37,42.62
"1263","2018-01-05",40.95,61.46,55.1,113.34,87.1,185.55,81.11,5.33,73.3,59.77,35.04,21.5,42.88
"1264","2018-01-08",40.79,62.34,55.29,113.48,87.23,186.97,81.19,5.49,73.68,60.03,35.02,21.55,43.33
"1265","2018-01-09",40.79,62.63,55.22,115.28,87.68,186.57,81.14,5.49,73.15,59.78,34.81,21.25,43.57
"1266","2018-01-10",40.78,62.72,55.09,115.14,88.64,186.54,80.77,5.53,72.68,59.3,34.08,20.8,43.34
"1267","2018-01-11",41.01,63.83,55.19,115.8,89.11,186.47,81.01,5.54,72.42,59.89,33.86,20.85,43.47
"1268","2018-01-12",41.43,65.26,56.11,116.58,90.59,178.13,82.41,5.51,71.99,60.3,33.99,20.92,43.97
"1269","2018-01-16",41.22,65.24,56.11,117.46,90.26,177.15,81.26,5.44,72.48,59.92,34.85,20.83,44.04
"1270","2018-01-17",41.9,64.75,56.53,117.55,90.84,176.37,82.9,5.56,73.27,60.63,35.59,21.04,44.64
"1271","2018-01-18",41.94,64.67,56.37,117.5,91.06,178.55,82.87,5.55,73,60.23,36.78,21.35,44.61
"1272","2018-01-19",41.75,64.73,56.75,117.86,90.86,180.03,82.78,5.69,73.72,60.04,36.86,21.08,44.92
"1273","2018-01-22",41.41,66.37,57.77,118.48,91.92,184.08,84.26,5.78,74.38,60.8,38.27,20.74,45.04
"1274","2018-01-23",41.42,68.13,58.37,113.43,91.82,188.04,84.52,5.91,72.08,60.83,38.19,20.81,45.4
"1275","2018-01-24",40.76,67.88,58.13,113.62,93,185.26,84.45,5.83,71.49,60.99,37.4,20.33,45.69
"1276","2018-01-25",40.04,68.9,58.66,115.49,93.02,186.18,84.92,5.84,71.51,60.88,37.22,19.57,45.83
"1277","2018-01-26",40.13,70.1,58.93,116.23,93.52,188.68,86.51,6.02,71.02,61.32,37.73,19.85,46.85
"1278","2018-01-29",39.3,70.88,58.88,114.91,93.42,184.69,86.38,6.1,70.31,60.63,37.46,19.43,46.13
"1279","2018-01-30",39.07,71.89,58.43,113.91,92.55,185.82,85.3,6,70.39,59.79,37.03,19.07,45.26
"1280","2018-01-31",39.17,72.54,58.67,110.52,93,185.59,87.38,6.08,69.89,60.14,37.39,19.63,45.82
"1281","2018-02-01",39.26,69.5,58.64,111.98,93.96,191.75,86.69,5.95,69.49,61.36,37.5,18.9,45.85
"1282","2018-02-02",37.55,71.5,55.54,110.11,91.88,188.96,84.41,5.77,68.2,58.24,36.73,18.64,44.52
"1283","2018-02-05",36.61,69.5,52.72,104.28,87.47,180,80.94,5.28,65.62,54.92,35.44,18.05,42.71
"1284","2018-02-06",38.14,72.14,53.81,105.43,90.14,184.02,84,5.58,66.69,53.98,35.97,19.02,43.87
"1285","2018-02-07",37.33,70.84,52.37,105.11,90.75,178.93,82.42,5.66,66.25,53.01,34.56,18.79,43.4
"1286","2018-02-08",36.3,67.53,50.01,101.06,86.73,170.39,78.19,5.38,64.94,52.41,33.3,18.17,41.6
"1287","2018-02-09",36.74,66.98,51.92,103.6,88.47,174.89,81.1,5.74,64.69,52.74,34.22,18.64,42.39
"1288","2018-02-12",38.22,69.31,52.33,104.19,89.84,175.19,81.98,5.64,65.84,53.19,35.09,19.34,42.76
"1289","2018-02-13",38.61,70.73,52.31,103.94,90.39,171.95,82.62,5.75,65.97,53.1,34.97,19.46,43.06
"1290","2018-02-14",39.32,72.55,53.23,103.71,92.48,178.27,83.91,5.97,65.31,53.21,35.52,19.6,43.92
"1291","2018-02-15",40.64,73.09,54.16,104.95,92.87,178.71,85.62,6.09,66.71,53.04,35.91,19.93,44.97
"1292","2018-02-16",40.51,72.43,54.36,106.49,92.2,176.13,85.01,6.03,66.86,53.27,35.88,19.7,45.04
"1293","2018-02-20",40.37,73.42,54.77,104.67,92.23,174.79,85.68,6.16,65.84,52.72,36.09,19.75,44.31
"1294","2018-02-21",40.19,74.15,55.27,103.9,92.61,176.68,84.54,5.97,64.95,52.12,35.39,19.68,43.9
"1295","2018-02-22",40.52,74.27,55.08,103.9,92.44,177.75,84.76,5.99,65.44,52.8,34.98,19.73,44.04
"1296","2018-02-23",41.23,75,55.98,105.59,94.32,182.02,86.92,6.08,65.61,53.96,36.22,20.08,44.85
"1297","2018-02-26",42.04,76.1,56.76,106.3,95.49,183.65,88.17,6.1,66.08,54.87,36.65,20.02,45.44
"1298","2018-02-27",41.91,75.6,55.46,105.98,94.36,180.2,87.05,6.09,65.2,53.94,35.99,19.93,45.05
"1299","2018-02-28",41.85,75.62,54.78,104.54,92.86,177.08,86.65,5.99,63.56,52.71,35.77,19.5,45
"1300","2018-03-01",41.11,74.67,53.17,102.45,91.2,174.72,85.8,5.74,63.71,52.34,35.25,19.26,44.15
"1301","2018-03-02",41.4,75.01,53.8,103.69,91.11,175.39,85.98,5.85,64.35,52.58,35.49,19.85,44.69
"1302","2018-03-05",41.54,76.18,54.33,104.47,92.51,179.15,86.53,5.83,64.99,53.08,35.89,19.55,45.55
"1303","2018-03-06",41.5,76.88,54.63,103.2,92.59,178.53,86.23,5.99,64.78,53.02,35.93,19.86,45.74
"1304","2018-03-07",41.12,77.25,55.33,103.86,92.24,182.44,86.73,5.98,64.08,51.68,36.47,19.55,45.93
"1305","2018-03-08",41.57,77.59,56.05,106.29,92.25,181.08,87.26,5.97,64.73,51.59,36.14,19.54,46.3
"1306","2018-03-09",42.28,78.94,57.61,107.7,94.9,183.95,89.21,6.07,64.99,51.89,36.79,20.08,47.04
"1307","2018-03-12",42.69,79.92,57.86,106.75,94.6,183.48,89.42,6.18,64.65,52.37,37.31,20.8,46.98
"1308","2018-03-13",42.28,79.41,56.57,108.14,93.46,180.62,87.24,6.13,64.53,51.87,37.12,20.67,46.7
"1309","2018-03-14",41.92,79.55,57.01,106.5,92.42,182.91,86.72,6.15,63.95,51.22,37.26,20.62,46.47
"1310","2018-03-15",41.97,79.12,57.1,107.1,92.65,182.58,87.03,6.17,63.68,51.8,37.39,21.19,46.51
"1311","2018-03-16",41.82,78.58,56.3,107.6,92.81,183.81,87.41,6.2,63.93,52.28,37.11,20.17,46.42
"1312","2018-03-19",41.18,77.25,54.59,104.83,92.08,171.36,85.83,5.96,63.67,51.61,36.8,19.39,46.14
"1313","2018-03-20",41.17,79.33,54.38,105.61,92.17,166.98,86.06,6.17,63.39,51.5,36.99,19.18,41.78
"1314","2018-03-21",40.24,79.09,54.29,105.59,92.25,168.21,85.46,6.15,62.36,52.23,36.88,19.75,41.76
"1315","2018-03-22",39.67,77.25,52.26,102.53,88.4,163.75,82.97,5.98,61.85,51.15,36.05,19.56,40.75
"1316","2018-03-23",38.75,74.78,50.94,100.69,86.03,158.28,80.56,5.76,61.45,50.73,35.14,19.47,39.78
"1317","2018-03-26",40.59,77.79,52.31,102.54,88.69,158.95,86.66,6.05,61.85,51.5,36.53,19.89,41.28
"1318","2018-03-27",39.55,74.85,49.97,102.39,86.97,151.16,82.67,5.58,62.97,51.29,35.72,19.62,40.3
"1319","2018-03-28",39.11,71.57,49.88,102.58,86.83,151.97,82.6,5.48,63.82,50.67,35.23,19.01,39.95
"1320","2018-03-29",39.42,72.37,51.47,103.15,88.41,158.68,84.34,5.73,64.18,51.93,36.11,18.92,40.63
"1321","2018-04-02",39.16,68.6,50.25,100.26,86.71,154.31,81.8,5.47,62.65,50.96,35.07,18.28,39.97
"1322","2018-04-03",39.56,69.6,50.55,103.31,87.9,155.03,82.9,5.57,63.51,52.21,35.88,19.01,39.87
"1323","2018-04-04",40.32,70.53,51.1,104.97,89.23,154.02,85.32,5.6,63.99,52.11,36.26,19.03,40.42
"1324","2018-04-05",40.6,72.59,51.24,105.21,90.41,158.23,85.36,5.48,63.79,52.91,35.75,18.98,40.82
"1325","2018-04-06",39.56,70.26,50.12,103.11,88.15,156.11,83.38,5.3,63.49,52.11,35,18.38,39.81
"1326","2018-04-09",39.95,70.3,50.62,104.22,89.21,156.83,83.88,5.33,63.27,52.11,35.54,18.85,39.88
"1327","2018-04-10",40.7,71.81,51.44,104.84,90.92,163.9,85.83,5.64,63.44,53.64,35.96,19.25,40.69
"1328","2018-04-11",40.51,71.35,50.87,104.34,89.39,165.17,84.88,5.6,63.36,53.89,35.8,19.3,40.51
"1329","2018-04-12",40.91,72.43,51.48,104.98,91.61,162.73,86.47,5.8,62.97,53.74,36.18,19.23,40.75
"1330","2018-04-13",41.05,71.54,51.41,105.14,89.13,163.38,86.01,5.73,63.44,54.18,35.19,19.83,40.92
"1331","2018-04-16",41.3,72.07,51.91,106.05,89.06,163.69,87.02,5.73,63.63,54.66,35.37,20.02,41.07
"1332","2018-04-17",41.87,75.19,53.56,105.07,89.06,167.49,88.77,5.88,63.49,54.52,34.91,20.21,41.61
"1333","2018-04-18",41.78,76.39,53.37,102.8,88.34,165.21,89.11,5.85,63.3,55.14,34.59,20.04,41.98
"1334","2018-04-19",40.6,77.85,54.06,102.66,90.28,166.93,88.81,5.67,61.23,55.27,32.62,19.5,41.75
"1335","2018-04-20",38.93,76.37,53.46,101.95,90.08,165.13,87.78,5.66,60.29,54.98,32.14,19.04,41.23
"1336","2018-04-23",38.82,75.89,53.29,102.09,89.64,164.69,88.11,5.54,59.64,55.38,31.98,18.75,40.84
"1337","2018-04-24",38.28,73,50.75,101.57,89.22,158.58,86.05,5.47,59.23,54.53,31.98,18.34,40.6
"1338","2018-04-25",38.45,73.01,50.77,102.03,88.88,158.58,85.3,5.36,59.07,55.33,31.5,18.39,40.8
"1339","2018-04-26",38.58,75.9,51.77,103.04,88.97,172.95,87.1,5.57,59.44,56.28,31.5,18.5,40.99
"1340","2018-04-27",38.13,78.63,51.19,103.24,88.4,172.39,88.54,5.6,59.48,54.14,31.5,18.69,40.6
"1341","2018-04-30",38.82,78.31,50.55,101.81,87.9,170.81,86.42,5.56,59.1,54.11,31.73,18.42,40.73
"1342","2018-05-01",39.73,79.11,51.65,101.43,87.9,172.65,87.78,5.62,58.79,53.56,32.12,18.5,40.98
"1343","2018-05-02",41.48,78.48,50.92,99.4,87.21,174.85,86.41,5.6,57.96,53.45,31.15,18.37,40.58
"1344","2018-05-03",41.56,78.6,50.93,99.03,86.66,172.81,86.92,5.76,58.3,53.27,31.44,18.09,40.18
"1345","2018-05-04",43.19,79.05,52.16,99.96,87.62,175.38,87.93,5.91,59.17,53.52,31.84,18.51,40.76
"1346","2018-05-07",43.5,80.01,52.58,99.48,88.38,176.74,88.91,6.15,58.81,54.11,31.73,18.95,41.08
"1347","2018-05-08",43.71,79.62,52.53,98.69,89.69,177.68,88.53,6.19,58.37,54.35,32.33,19.18,40.97
"1348","2018-05-09",44.02,80.4,54.04,99.41,91.64,181.39,89.58,6.33,59.12,55.63,32.47,19.12,41.54
"1349","2018-05-10",44.65,80.45,54.86,100.89,92.35,184.24,90.47,6.44,59.76,56.88,32.82,19.55,41.85
"1350","2018-05-11",44.48,80.15,54.76,102.42,92.01,185.69,90.28,6.3,59.94,57.14,32.93,19.54,41.75
"1351","2018-05-14",44.37,80.08,54.92,101.47,92.04,185.35,90.58,6.32,59.87,57.53,32.97,19.65,41.75
"1352","2018-05-15",43.97,78.81,53.84,100.72,91.34,183.04,89.93,6.07,59.6,57.5,32.43,19.4,41.74
"1353","2018-05-16",44.38,79.36,53.8,100.89,91.59,181.93,90.16,6.09,60.07,57.66,32.83,19.31,41.67
"1354","2018-05-17",44.1,79.09,53.66,99.69,91.28,182.49,89.26,6.13,60.42,57.56,32.15,19.23,41.5
"1355","2018-05-18",43.94,78.72,53.08,100,89.8,181.41,89.43,6.08,60.01,57.16,31.7,18.95,41.31
"1356","2018-05-21",44.25,79.27,53.79,99.58,90.62,183.21,90.58,6.04,60.51,57.85,32.57,19.2,42.1
"1357","2018-05-22",44.14,79.07,53.36,98.93,91.32,182.52,90.48,6,60.48,57.4,32.71,19.15,41.35
"1358","2018-05-23",44.42,80.09,53.89,99.36,90.9,185.6,91.56,6.13,60.6,57.75,32.72,19.32,41.82
"1359","2018-05-24",44.37,80.15,53.87,98.4,89.88,184.64,91.24,6.13,60.27,56.43,32.4,19.56,41.43
"1360","2018-05-25",44.47,80.51,53.8,98.5,89.42,183.64,91.28,6.17,60.71,55.34,32.43,20.08,41.91
"1361","2018-05-29",44.31,80.64,53,96.82,85.6,184.45,90.96,6.15,60.5,55.13,31.49,20.05,41.25
"1362","2018-05-30",44.22,81.24,53.47,98.09,87.55,186.37,91.83,6.26,61.18,57.3,31.64,20.03,41.96
"1363","2018-05-31",44.07,81.48,54.59,97,86.47,190.45,91.73,6.24,59.78,57.11,31.93,20.24,41.66
"1364","2018-06-01",44.86,82.08,56.32,98.33,87.59,192.64,93.54,6.38,60.01,57.53,32.35,20.58,42.23
"1365","2018-06-04",45.24,83.26,57.22,98.89,87.63,191.94,94.35,6.56,60.6,56.92,32.98,20.75,42.2
"1366","2018-06-05",45.59,84.82,57.12,98.5,87.14,191.6,94.84,6.56,60.43,56.72,32.63,20.82,42.03
"1367","2018-06-06",45.75,84.79,56.92,99.57,89.18,190.01,95.12,6.56,60.74,57.69,32.64,21.16,42.58
"1368","2018-06-07",45.62,84.46,56.3,100,89.53,186.87,93.62,6.51,61.89,58.27,32.61,21.25,42.52
"1369","2018-06-08",45.21,84.2,56.21,100.6,89.78,187.79,94.32,6.49,63.05,58.77,32.12,20.71,42.97
"1370","2018-06-11",45.1,84.46,56.62,99.46,89.56,190.21,93.78,6.45,63.34,58.42,31.98,20.94,42.97
"1371","2018-06-12",45.35,84.94,56.98,99.36,89.04,191.07,94.02,6.5,63.1,57.94,32.35,20.99,43.21
"1372","2018-06-13",44.97,85.24,56.78,99.44,88.86,191.08,93.59,6.5,62.47,57.3,32.22,21.17,43.05
"1373","2018-06-14",45,86.19,57.57,99.26,87.3,195.44,94.12,6.61,62.08,57.57,31.85,21.56,40.93
"1374","2018-06-15",44.53,85.8,57.53,99.42,87.19,194.49,92.93,6.57,63.22,56.71,31.93,21.7,41.27
"1375","2018-06-18",44.51,86.19,58.74,98.37,87.42,196.93,93.6,6.56,61.96,56.82,31.56,21.24,41.49
"1376","2018-06-19",43.79,86.74,58.49,99.39,86.91,196.12,93.6,6.44,62.36,56.74,30.99,21.23,41.26
"1377","2018-06-20",43.98,87.5,58.76,98.96,86.9,200.6,94.54,6.49,61.97,56.56,31.65,21.26,38.19
"1378","2018-06-21",43.74,86.51,58.03,98.48,86.88,200.1,93.86,6.36,62.45,56.03,31.04,21.13,38.44
"1379","2018-06-22",43.61,85.78,58.03,99.61,85.45,200.34,93.19,6.21,63.26,57.21,31.46,21.13,39.33
"1380","2018-06-25",42.96,83.16,56.54,99.4,84.68,194.99,91.31,5.92,63.55,56.06,31.23,20.54,39.49
"1381","2018-06-26",43.49,84.55,56.21,99.21,84.73,197.62,91.95,5.99,63.72,56.69,31.19,20.47,39.6
"1382","2018-06-27",43.43,83.03,55.43,98.61,83.42,194.48,90.52,5.83,63.47,57.45,30.37,20.11,38.75
"1383","2018-06-28",43.75,85.07,55.92,98.93,84.79,194.87,91.53,5.96,63.77,57.63,30.74,19.93,39.1
"1384","2018-06-29",43.66,84.99,56.04,98.39,84.2,192.97,91.52,5.86,63.77,58.16,31.27,19.74,39.29
"1385","2018-07-02",44.14,85.69,56.68,98.59,84.91,195.99,92.81,6,63.83,57.48,31.25,19.7,40.09
"1386","2018-07-03",43.37,84.7,55.4,99.5,83.72,191.39,91.92,5.86,63.64,57.82,31.13,19.47,39.88
"1387","2018-07-05",43.72,84.99,56.64,101.36,84.27,197.07,92.58,6.01,64.71,57.87,31.3,19.97,40.5
"1388","2018-07-06",44.33,85.53,57.32,101.97,84.54,201.82,93.88,6.12,64.79,57.88,31.88,20.16,41.02
"1389","2018-07-09",44.95,86.95,57.93,102.21,87.16,203.32,94.52,6.17,63.61,58.28,32.36,20.13,41.67
"1390","2018-07-10",44.89,87.15,57.92,103.29,86.62,202.13,94.77,6.27,65.21,58.82,32.44,20.39,41.9
"1391","2018-07-11",44.31,87.75,58.13,102.36,86.44,201.14,94.64,6.13,64.67,58.06,31.62,19.81,42.48
"1392","2018-07-12",45.05,89.83,59.61,103.6,86.81,205.48,96.69,6.22,64.45,58.13,31.91,17.09,42.94
"1393","2018-07-13",45.12,90.65,59.77,102.11,86.41,205.88,97.84,6.17,64.79,58.57,32.31,16.48,43.37
"1394","2018-07-16",45.02,91.12,59.38,101.11,89.84,205.79,97.36,6.14,64.97,57.99,32.32,16.54,43.38
"1395","2018-07-17",45.15,92.2,60.2,104.69,89.78,208.53,98.33,6.28,65.38,57.87,32.54,16.95,43.78
"1396","2018-07-18",44.9,92.15,60.19,103.63,90.61,207.91,97.56,6.23,65.13,57.8,32.85,16.99,43.55
"1397","2018-07-19",45.25,90.65,59.51,102.12,89.28,206.65,96.89,6.24,64.9,57.66,34.05,17.12,43.37
